,country,fuel_type,year,1K_tonne_oil_equivalent
1855,Greece,Other liquid biofuels,2010,0.000
1856,Spain,Other liquid biofuels,2010,0.000
1857,France,Other liquid biofuels,2010,0.000
1858,Croatia,Other liquid biofuels,2010,0.000
1859,Italy,Other liquid biofuels,2010,0.000
1860,Cyprus,Other liquid biofuels,2010,0.000
1861,Latvia,Other liquid biofuels,2010,0.000
1862,Lithuania,Other liquid biofuels,2010,0.000
1863,Luxembourg,Other liquid biofuels,2010,0.364
1864,Hungary,Other liquid biofuels,2010,0.000
1865,Malta,Other liquid biofuels,2010,0.000
1866,Netherlands,Other liquid biofuels,2010,0.000
1867,Austria,Other liquid biofuels,2010,0.000
1868,Poland,Other liquid biofuels,2010,0.000
1869,Portugal,Other liquid biofuels,2010,4.244
1870,Romania,Other liquid biofuels,2010,0.000
1871,Slovenia,Other liquid biofuels,2010,0.000
1872,Slovakia,Other liquid biofuels,2010,0.000
1873,Finland,Other liquid biofuels,2010,0.000
1874,Sweden,Other liquid biofuels,2010,0.000
1875,Iceland,Other liquid biofuels,2010,0.000
1876,Liechtenstein,Other liquid biofuels,2010,:
1877,Norway,Other liquid biofuels,2010,0.000
1878,Switzerland,Other liquid biofuels,2010,:
1879,United Kingdom,Other liquid biofuels,2010,0.000
1880,Montenegro,Other liquid biofuels,2010,0.000
1881,North Macedonia,Other liquid biofuels,2010,0.000
1882,Albania,Other liquid biofuels,2010,0.000
1883,Serbia,Other liquid biofuels,2010,0.000
1884,Turkey,Other liquid biofuels,2010,0.000
1885,Bosnia and Herzegovina,Other liquid biofuels,2010,:
1886,Kosovo (under United Nations Security Council Resolution 1244/99),Other liquid biofuels,2010,0.000
1887,Moldova,Other liquid biofuels,2010,0.000
1888,Ukraine,Other liquid biofuels,2010,0.000
1889,Georgia,Other liquid biofuels,2010,:
1890,European Union - 27 countries (from 2020),Total,2011,"279,057.830"
1891,European Union - 28 countries (2013-2020),Total,2011,"318,965.558"
1892,Euro area - 19 countries  (from 2015),Total,2011,"230,095.233"
1893,Belgium,Total,2011,"8,799.693"
1894,Bulgaria,Total,2011,"2,759.922"
1895,Czechia,Total,2011,"5,935.592"
1896,Denmark,Total,2011,"4,379.335"
1897,Germany (until 1990 former territory of the FRG),Total,2011,"53,638.674"
1898,Estonia,Total,2011,749.262
1899,Ireland,Total,2011,"3,671.539"
1900,Greece,Total,2011,"6,705.525"
1901,Spain,Total,2011,"32,463.578"
1902,France,Total,2011,"45,369.953"
1903,Croatia,Total,2011,"1,942.858"
1904,Italy,Total,2011,"38,572.097"
1905,Cyprus,Total,2011,744.315
1906,Latvia,Total,2011,964.755
1907,Lithuania,Total,2011,"1,483.642"
1908,Luxembourg,Total,2011,"2,307.877"
1909,Hungary,Total,2011,"3,812.948"
1910,Malta,Total,2011,183.239
1911,Netherlands,Total,2011,"11,786.205"
1912,Austria,Total,2011,"7,873.144"
1913,Poland,Total,2011,"17,408.462"
1914,Portugal,Total,2011,"6,002.257"
1915,Romania,Total,2011,"5,212.550"
1916,Slovenia,Total,2011,"1,882.202"
1917,Slovakia,Total,2011,"2,596.766"
1918,Finland,Total,2011,"4,300.510"
1919,Sweden,Total,2011,"7,510.930"
1920,Iceland,Total,2011,275.915
1921,Liechtenstein,Total,2011,:
1922,Norway,Total,2011,"4,709.411"
1923,Switzerland,Total,2011,:
1924,United Kingdom,Total,2011,"39,907.728"
1925,Montenegro,Total,2011,213.102
1926,North Macedonia,Total,2011,475.330
1927,Albania,Total,2011,768.010
1928,Serbia,Total,2011,"2,042.180"
1929,Turkey,Total,2011,"15,036.935"
1930,Bosnia and Herzegovina,Total,2011,:
1931,Kosovo (under United Nations Security Council Resolution 1244/99),Total,2011,330.601
1932,Moldova,Total,2011,620.914
1933,Ukraine,Total,2011,"12,875.180"
1934,Georgia,Total,2011,:
1935,European Union - 27 countries (from 2020),Gas oil and diesel oil ,2011,"172,730.290"
1936,European Union - 28 countries (2013-2020),Gas oil and diesel oil ,2011,"195,396.393"
1937,Euro area - 19 countries  (from 2015),Gas oil and diesel oil ,2011,"144,645.243"
1938,Belgium,Gas oil and diesel oil ,2011,"6,996.990"
1939,Bulgaria,Gas oil and diesel oil ,2011,"1,511.436"
1940,Czechia,Gas oil and diesel oil ,2011,"3,502.002"
1941,Denmark,Gas oil and diesel oil ,2011,"2,573.137"
1942,Germany (until 1990 former territory of the FRG),Gas oil and diesel oil ,2011,"29,182.681"
1943,Estonia,Gas oil and diesel oil ,2011,466.042
1944,Ireland,Gas oil and diesel oil ,2011,"2,221.316"
1945,Greece,Gas oil and diesel oil ,2011,"2,401.261"
1946,Spain,Gas oil and diesel oil ,2011,"22,710.877"
1947,France,Gas oil and diesel oil ,2011,"32,563.048"
1948,Croatia,Gas oil and diesel oil ,2011,"1,177.601"
1949,Italy,Gas oil and diesel oil ,2011,"22,913.729"
1950,Cyprus,Gas oil and diesel oil ,2011,321.044
1951,Latvia,Gas oil and diesel oil ,2011,628.196
1952,Lithuania,Gas oil and diesel oil ,2011,990.647
1953,Luxembourg,Gas oil and diesel oil ,2011,"1,880.069"
1954,Hungary,Gas oil and diesel oil ,2011,"2,230.009"
1955,Malta,Gas oil and diesel oil ,2011,105.785
1956,Netherlands,Gas oil and diesel oil ,2011,"6,870.851"
1957,Austria,Gas oil and diesel oil ,2011,"5,154.145"
1958,Poland,Gas oil and diesel oil ,2011,"10,200.342"
1959,Portugal,Gas oil and diesel oil ,2011,"4,126.636"
1960,Romania,Gas oil and diesel oil ,2011,"3,374.845"
1961,Slovenia,Gas oil and diesel oil ,2011,"1,241.330"
1962,Slovakia,Gas oil and diesel oil ,2011,"1,414.230"
1963,Finland,Gas oil and diesel oil ,2011,"2,456.366"
1964,Sweden,Gas oil and diesel oil ,2011,"3,515.675"
1965,Iceland,Gas oil and diesel oil ,2011,115.028
1966,Liechtenstein,Gas oil and diesel oil ,2011,:
1967,Norway,Gas oil and diesel oil ,2011,"2,970.923"
1968,Switzerland,Gas oil and diesel oil ,2011,:
1969,United Kingdom,Gas oil and diesel oil ,2011,"22,666.103"
1970,Montenegro,Gas oil and diesel oil ,2011,167.298
1971,North Macedonia,Gas oil and diesel oil ,2011,295.883
1972,Albania,Gas oil and diesel oil ,2011,650.158
1973,Serbia,Gas oil and diesel oil ,2011,"1,226.071"
1974,Turkey,Gas oil and diesel oil ,2011,"9,623.340"
1975,Bosnia and Herzegovina,Gas oil and diesel oil ,2011,:
1976,Kosovo (under United Nations Security Council Resolution 1244/99),Gas oil and diesel oil ,2011,245.462
1977,Moldova,Gas oil and diesel oil ,2011,379.076
1978,Ukraine,Gas oil and diesel oil ,2011,"3,331.542"
1979,Georgia,Gas oil and diesel oil ,2011,:
1980,European Union - 27 countries (from 2020),Motor gasoline,2011,"72,978.471"
1981,European Union - 28 countries (2013-2020),Motor gasoline,2011,"87,829.275"
1982,Euro area - 19 countries  (from 2015),Motor gasoline,2011,"58,827.598"
1983,Belgium,Motor gasoline,2011,"1,187.563"
1984,Bulgaria,Motor gasoline,2011,564.345
1985,Czechia,Motor gasoline,2011,"1,795.898"
1986,Denmark,Motor gasoline,2011,"1,540.972"
1987,Germany (until 1990 former territory of the FRG),Motor gasoline,2011,"18,779.401"
1988,Estonia,Motor gasoline,2011,267.985
1989,Ireland,Motor gasoline,2011,"1,358.927"
1990,Greece,Motor gasoline,2011,"3,497.468"
1991,Spain,Motor gasoline,2011,"5,228.009"
1992,France,Motor gasoline,2011,"7,582.230"
1993,Croatia,Motor gasoline,2011,662.019
1994,Italy,Motor gasoline,2011,"9,908.092"
1995,Cyprus,Motor gasoline,2011,407.364
1996,Latvia,Motor gasoline,2011,273.053
1997,Lithuania,Motor gasoline,2011,257.820
1998,Luxembourg,Motor gasoline,2011,368.860
1999,Hungary,Motor gasoline,2011,"1,245.343"
2000,Malta,Motor gasoline,2011,73.947
2001,Netherlands,Motor gasoline,2011,"4,102.694"
2002,Austria,Motor gasoline,2011,"1,634.746"
2003,Poland,Motor gasoline,2011,"4,013.328"
2004,Portugal,Motor gasoline,2011,"1,306.296"
2005,Romania,Motor gasoline,2011,"1,345.788"
2006,Slovenia,Motor gasoline,2011,582.321
2007,Slovakia,Motor gasoline,2011,569.889
2008,Finland,Motor gasoline,2011,"1,440.933"
2009,Sweden,Motor gasoline,2011,"2,983.180"
2010,Iceland,Motor gasoline,2011,150.282
2011,Liechtenstein,Motor gasoline,2011,:
2012,Norway,Motor gasoline,2011,"1,107.251"
2013,Switzerland,Motor gasoline,2011,:
2014,United Kingdom,Motor gasoline,2011,"14,850.804"
2015,Montenegro,Motor gasoline,2011,43.666
2016,North Macedonia,Motor gasoline,2011,138.318
2017,Albania,Motor gasoline,2011,115.592
2018,Serbia,Motor gasoline,2011,456.892
2019,Turkey,Motor gasoline,2011,"1,910.906"
2020,Bosnia and Herzegovina,Motor gasoline,2011,:
2021,Kosovo (under United Nations Security Council Resolution 1244/99),Motor gasoline,2011,71.950
2022,Moldova,Motor gasoline,2011,216.132
2023,Ukraine,Motor gasoline,2011,"4,587.500"
2024,Georgia,Motor gasoline,2011,:
2025,European Union - 27 countries (from 2020),Blended biodiesels,2011,"9,615.226"
2026,European Union - 28 countries (2013-2020),Blended biodiesels,2011,"10,346.290"
2027,Euro area - 19 countries  (from 2015),Blended biodiesels,2011,"8,320.068"
2028,Belgium,Blended biodiesels,2011,297.733
2029,Bulgaria,Blended biodiesels,2011,17.186
2030,Czechia,Blended biodiesels,2011,239.491
2031,Denmark,Blended biodiesels,2011,83.298
2032,Germany (until 1990 former territory of the FRG),Blended biodiesels,2011,"1,912.917"
2033,Estonia,Blended biodiesels,2011,0.656
2034,Ireland,Blended biodiesels,2011,33.422
2035,Greece,Blended biodiesels,2011,103.396
2036,Spain,Blended biodiesels,2011,"1,515.176"
2037,France,Blended biodiesels,2011,"2,047.912"
2038,Croatia,Blended biodiesels,2011,2.666
2039,Italy,Blended biodiesels,2011,"1,286.711"
2040,Cyprus,Blended biodiesels,2011,15.907
2041,Latvia,Blended biodiesels,2011,16.882
2042,Lithuania,Blended biodiesels,2011,35.349
2043,Luxembourg,Blended biodiesels,2011,40.289
2044,Hungary,Blended biodiesels,2011,104.794
2045,Malta,Blended biodiesels,2011,0.884
2046,Netherlands,Blended biodiesels,2011,172.327
2047,Austria,Blended biodiesels,2011,332.884
2048,Poland,Blended biodiesels,2011,535.626
2049,Portugal,Blended biodiesels,2011,288.980
2050,Romania,Blended biodiesels,2011,138.746
2051,Slovenia,Blended biodiesels,2011,31.728
2052,Slovakia,Blended biodiesels,2011,77.659
2053,Finland,Blended biodiesels,2011,109.256
2054,Sweden,Blended biodiesels,2011,173.351
2055,Iceland,Blended biodiesels,2011,0.000
2056,Liechtenstein,Blended biodiesels,2011,:
2057,Norway,Blended biodiesels,2011,107.232
2058,Switzerland,Blended biodiesels,2011,:
2059,United Kingdom,Blended biodiesels,2011,731.064
2060,Montenegro,Blended biodiesels,2011,0.000
2061,North Macedonia,Blended biodiesels,2011,0.288
2062,Albania,Blended biodiesels,2011,0.000
2063,Serbia,Blended biodiesels,2011,0.000
2064,Turkey,Blended biodiesels,2011,10.605
2065,Bosnia and Herzegovina,Blended biodiesels,2011,:
2066,Kosovo (under United Nations Security Council Resolution 1244/99),Blended biodiesels,2011,0.000
2067,Moldova,Blended biodiesels,2011,0.000
2068,Ukraine,Blended biodiesels,2011,0.000
2069,Georgia,Blended biodiesels,2011,:
2070,European Union - 27 countries (from 2020),Kerosene-type jet fuel,2011,"6,074.737"
2071,European Union - 28 countries (2013-2020),Kerosene-type jet fuel,2011,"6,803.750"
2072,Euro area - 19 countries  (from 2015),Kerosene-type jet fuel,2011,"5,661.367"
2073,Belgium,Kerosene-type jet fuel,2011,3.800
2074,Bulgaria,Kerosene-type jet fuel,2011,20.541
2075,Czechia,Kerosene-type jet fuel,2011,43.437
2076,Denmark,Kerosene-type jet fuel,2011,82.079
2077,Germany (until 1990 former territory of the FRG),Kerosene-type jet fuel,2011,709.449
2078,Estonia,Kerosene-type jet fuel,2011,1.133
2079,Ireland,Kerosene-type jet fuel,2011,6.320
2080,Greece,Kerosene-type jet fuel,2011,219.786
2081,Spain,Kerosene-type jet fuel,2011,"2,157.180"
2082,France,Kerosene-type jet fuel,2011,"1,600.892"
2083,Croatia,Kerosene-type jet fuel,2011,10.500
2084,Italy,Kerosene-type jet fuel,2011,712.764
2085,Cyprus,Kerosene-type jet fuel,2011,0.000
2086,Latvia,Kerosene-type jet fuel,2011,0.000
2087,Lithuania,Kerosene-type jet fuel,2011,0.000
2088,Luxembourg,Kerosene-type jet fuel,2011,0.000
2089,Hungary,Kerosene-type jet fuel,2011,0.000
2090,Malta,Kerosene-type jet fuel,2011,1.027
2091,Netherlands,Kerosene-type jet fuel,2011,12.468
2092,Austria,Kerosene-type jet fuel,2011,30.539
2093,Poland,Kerosene-type jet fuel,2011,0.000
2094,Portugal,Kerosene-type jet fuel,2011,119.136
2095,Romania,Kerosene-type jet fuel,2011,76.103
2096,Slovenia,Kerosene-type jet fuel,2011,0.000
2097,Slovakia,Kerosene-type jet fuel,2011,0.000
2098,Finland,Kerosene-type jet fuel,2011,86.873
2099,Sweden,Kerosene-type jet fuel,2011,180.710
2100,Iceland,Kerosene-type jet fuel,2011,9.458
2101,Liechtenstein,Kerosene-type jet fuel,2011,:
2102,Norway,Kerosene-type jet fuel,2011,347.946
2103,Switzerland,Kerosene-type jet fuel,2011,:
2104,United Kingdom,Kerosene-type jet fuel,2011,729.013
2105,Montenegro,Kerosene-type jet fuel,2011,0.000
2106,North Macedonia,Kerosene-type jet fuel,2011,0.000
2107,Albania,Kerosene-type jet fuel,2011,0.000
2108,Serbia,Kerosene-type jet fuel,2011,0.000
2109,Turkey,Kerosene-type jet fuel,2011,330.739
2110,Bosnia and Herzegovina,Kerosene-type jet fuel,2011,:
2111,Kosovo (under United Nations Security Council Resolution 1244/99),Kerosene-type jet fuel,2011,0.000
2112,Moldova,Kerosene-type jet fuel,2011,0.000
2113,Ukraine,Kerosene-type jet fuel,2011,0.000
2114,Georgia,Kerosene-type jet fuel,2011,:
2115,European Union - 27 countries (from 2020),Liquefied petroleum gases,2011,"5,404.686"
2116,European Union - 28 countries (2013-2020),Liquefied petroleum gases,2011,"5,512.435"
2117,Euro area - 19 countries  (from 2015),Liquefied petroleum gases,2011,"3,029.036"
2118,Belgium,Liquefied petroleum gases,2011,54.935
2119,Bulgaria,Liquefied petroleum gases,2011,349.384
2120,Czechia,Liquefied petroleum gases,2011,81.625
2121,Denmark,Liquefied petroleum gases,2011,0.000
2122,Germany (until 1990 former territory of the FRG),Liquefied petroleum gases,2011,631.074
2123,Estonia,Liquefied petroleum gases,2011,2.470
2124,Ireland,Liquefied petroleum gases,2011,0.550
2125,Greece,Liquefied petroleum gases,2011,196.666
2126,Spain,Liquefied petroleum gases,2011,23.725
2127,France,Liquefied petroleum gases,2011,139.534
2128,Croatia,Liquefied petroleum gases,2011,62.717
2129,Italy,Liquefied petroleum gases,2011,"1,392.042"
2130,Cyprus,Liquefied petroleum gases,2011,0.000
2131,Latvia,Liquefied petroleum gases,2011,28.280
2132,Lithuania,Liquefied petroleum gases,2011,162.982
2133,Luxembourg,Liquefied petroleum gases,2011,0.686
2134,Hungary,Liquefied petroleum gases,2011,31.432
2135,Malta,Liquefied petroleum gases,2011,0.000
2136,Netherlands,Liquefied petroleum gases,2011,309.813
2137,Austria,Liquefied petroleum gases,2011,20.351
2138,Poland,Liquefied petroleum gases,2011,"1,766.695"
2139,Portugal,Liquefied petroleum gases,2011,27.467
2140,Romania,Liquefied petroleum gases,2011,82.779
2141,Slovenia,Liquefied petroleum gases,2011,6.599
2142,Slovakia,Liquefied petroleum gases,2011,31.862
2143,Finland,Liquefied petroleum gases,2011,0.000
2144,Sweden,Liquefied petroleum gases,2011,1.018
2145,Iceland,Liquefied petroleum gases,2011,0.000
2146,Liechtenstein,Liquefied petroleum gases,2011,:
2147,Norway,Liquefied petroleum gases,2011,2.202
2148,Switzerland,Liquefied petroleum gases,2011,:
2149,United Kingdom,Liquefied petroleum gases,2011,107.749
2150,Montenegro,Liquefied petroleum gases,2011,0.000
2151,North Macedonia,Liquefied petroleum gases,2011,39.142
2152,Albania,Liquefied petroleum gases,2011,2.260
2153,Serbia,Liquefied petroleum gases,2011,307.361
2154,Turkey,Liquefied petroleum gases,2011,"2,826.612"
2155,Bosnia and Herzegovina,Liquefied petroleum gases,2011,:
2156,Kosovo (under United Nations Security Council Resolution 1244/99),Liquefied petroleum gases,2011,13.189
2157,Moldova,Liquefied petroleum gases,2011,11.003
2158,Ukraine,Liquefied petroleum gases,2011,742.715
2159,Georgia,Liquefied petroleum gases,2011,:
2160,European Union - 27 countries (from 2020),Electricity,2011,"4,952.218"
2161,European Union - 28 countries (2013-2020),Electricity,2011,"5,313.783"
2162,Euro area - 19 countries  (from 2015),Electricity,2011,"3,995.296"
2163,Belgium,Electricity,2011,146.965
2164,Bulgaria,Electricity,2011,31.556
2165,Czechia,Electricity,2011,138.091
2166,Denmark,Electricity,2011,34.136
2167,Germany (until 1990 former territory of the FRG),Electricity,2011,"1,041.015"
2168,Estonia,Electricity,2011,6.879
2169,Ireland,Electricity,2011,3.920
2170,Greece,Electricity,2011,15.821
2171,Spain,Electricity,2011,343.078
2172,France,Electricity,2011,905.224
2173,Croatia,Electricity,2011,22.442
2174,Italy,Electricity,2011,928.031
2175,Cyprus,Electricity,2011,0.000
2176,Latvia,Electricity,2011,10.662
2177,Lithuania,Electricity,2011,6.363
2178,Luxembourg,Electricity,2011,11.132
2179,Hungary,Electricity,2011,96.045
2180,Malta,Electricity,2011,0.000
2181,Netherlands,Electricity,2011,149.699
2182,Austria,Electricity,2011,268.811
2183,Poland,Electricity,2011,285.211
2184,Portugal,Electricity,2011,34.738
2185,Romania,Electricity,2011,122.442
2186,Slovenia,Electricity,2011,14.101
2187,Slovakia,Electricity,2011,46.088
2188,Finland,Electricity,2011,62.769
2189,Sweden,Electricity,2011,226.999
2190,Iceland,Electricity,2011,0.000
2191,Liechtenstein,Electricity,2011,:
2192,Norway,Electricity,2011,46.862
2193,Switzerland,Electricity,2011,:
2194,United Kingdom,Electricity,2011,361.565
2195,Montenegro,Electricity,2011,1.118
2196,North Macedonia,Electricity,2011,1.462
2197,Albania,Electricity,2011,0.000
2198,Serbia,Electricity,2011,45.486
2199,Turkey,Electricity,2011,56.492
2200,Bosnia and Herzegovina,Electricity,2011,:
2201,Kosovo (under United Nations Security Council Resolution 1244/99),Electricity,2011,0.000
2202,Moldova,Electricity,2011,4.299
2203,Ukraine,Electricity,2011,850.129
2204,Georgia,Electricity,2011,:
2205,European Union - 27 countries (from 2020),Natural gas,2011,"3,019.829"
2206,European Union - 28 countries (2013-2020),Natural gas,2011,"3,019.829"
2207,Euro area - 19 countries  (from 2015),Natural gas,2011,"2,356.825"
2208,Belgium,Natural gas,2011,47.251
2209,Bulgaria,Natural gas,2011,264.423
2210,Czechia,Natural gas,2011,73.022
2211,Denmark,Natural gas,2011,0.000
2212,Germany (until 1990 former territory of the FRG),Natural gas,2011,483.511
2213,Estonia,Natural gas,2011,0.258
2214,Ireland,Natural gas,2011,3.624
2215,Greece,Natural gas,2011,14.940
2216,Spain,Natural gas,2011,110.340
2217,France,Natural gas,2011,88.978
2218,Croatia,Natural gas,2011,0.645
2219,Italy,Natural gas,2011,852.408
2220,Cyprus,Natural gas,2011,0.000
2221,Latvia,Natural gas,2011,0.000
2222,Lithuania,Natural gas,2011,20.808
2223,Luxembourg,Natural gas,2011,0.000
2224,Hungary,Natural gas,2011,50.688
2225,Malta,Natural gas,2011,0.000
2226,Netherlands,Natural gas,2011,17.283
2227,Austria,Natural gas,2011,256.654
2228,Poland,Natural gas,2011,222.098
2229,Portugal,Natural gas,2011,12.554
2230,Romania,Natural gas,2011,9.329
2231,Slovenia,Natural gas,2011,0.000
2232,Slovakia,Natural gas,2011,437.038
2233,Finland,Natural gas,2011,11.178
2234,Sweden,Natural gas,2011,42.799
2235,Iceland,Natural gas,2011,0.000
2236,Liechtenstein,Natural gas,2011,:
2237,Norway,Natural gas,2011,64.851
