,country,fuel_type,year,1K_tonne_oil_equivalent
1764,Ireland,Solid fossil fuels,2011,209.980
1765,Greece,Solid fossil fuels,2011,4.477
1766,Spain,Solid fossil fuels,2011,121.950
1767,France,Solid fossil fuels,2011,40.520
1768,Croatia,Solid fossil fuels,2011,4.320
1769,Italy,Solid fossil fuels,2011,3.620
1770,Cyprus,Solid fossil fuels,2011,0.000
1771,Latvia,Solid fossil fuels,2011,22.545
1772,Lithuania,Solid fossil fuels,2011,50.506
1773,Luxembourg,Solid fossil fuels,2011,0.544
1774,Hungary,Solid fossil fuels,2011,171.980
1775,Malta,Solid fossil fuels,2011,0.000
1776,Netherlands,Solid fossil fuels,2011,1.911
1777,Austria,Solid fossil fuels,2011,39.785
1778,Poland,Solid fossil fuels,2011,"6,804.855"
1779,Portugal,Solid fossil fuels,2011,0.000
1780,Romania,Solid fossil fuels,2011,19.138
1781,Slovenia,Solid fossil fuels,2011,0.902
1782,Slovakia,Solid fossil fuels,2011,47.792
1783,Finland,Solid fossil fuels,2011,0.595
1784,Sweden,Solid fossil fuels,2011,0.000
1785,Iceland,Solid fossil fuels,2011,0.000
1786,Liechtenstein,Solid fossil fuels,2011,:
1787,Norway,Solid fossil fuels,2011,0.000
1788,Switzerland,Solid fossil fuels,2011,:
1789,United Kingdom,Solid fossil fuels,2011,690.798
1790,Montenegro,Solid fossil fuels,2011,3.080
1791,North Macedonia,Solid fossil fuels,2011,1.300
1792,Albania,Solid fossil fuels,2011,0.000
1793,Serbia,Solid fossil fuels,2011,289.003
1794,Turkey,Solid fossil fuels,2011,"3,033.324"
1795,Bosnia and Herzegovina,Solid fossil fuels,2011,:
1796,Kosovo (under United Nations Security Council Resolution 1244/99),Solid fossil fuels,2011,23.585
1797,Moldova,Solid fossil fuels,2011,43.780
1798,Ukraine,Solid fossil fuels,2011,653.160
1799,Georgia,Solid fossil fuels,2011,:
1800,European Union - 27 countries (from 2020),Liquefied petroleum gases,2011,"6,346.821"
1801,European Union - 28 countries (2013-2020),Liquefied petroleum gases,2011,"6,661.272"
1802,Euro area - 19 countries  (from 2015),Liquefied petroleum gases,2011,"5,312.689"
1803,Belgium,Liquefied petroleum gases,2011,116.461
1804,Bulgaria,Liquefied petroleum gases,2011,26.369
1805,Czechia,Liquefied petroleum gases,2011,31.394
1806,Denmark,Liquefied petroleum gases,2011,18.678
1807,Germany (until 1990 former territory of the FRG),Liquefied petroleum gases,2011,789.392
1808,Estonia,Liquefied petroleum gases,2011,4.304
1809,Ireland,Liquefied petroleum gases,2011,34.276
1810,Greece,Liquefied petroleum gases,2011,42.849
1811,Spain,Liquefied petroleum gases,2011,"1,263.051"
1812,France,Liquefied petroleum gases,2011,"1,094.296"
1813,Croatia,Liquefied petroleum gases,2011,70.557
1814,Italy,Liquefied petroleum gases,2011,"1,244.817"
1815,Cyprus,Liquefied petroleum gases,2011,42.930
1816,Latvia,Liquefied petroleum gases,2011,21.754
1817,Lithuania,Liquefied petroleum gases,2011,44.349
1818,Luxembourg,Liquefied petroleum gases,2011,0.764
1819,Hungary,Liquefied petroleum gases,2011,104.400
1820,Malta,Liquefied petroleum gases,2011,13.184
1821,Netherlands,Liquefied petroleum gases,2011,25.908
1822,Austria,Liquefied petroleum gases,2011,26.046
1823,Poland,Liquefied petroleum gases,2011,549.346
1824,Portugal,Liquefied petroleum gases,2011,498.806
1825,Romania,Liquefied petroleum gases,2011,228.792
1826,Slovenia,Liquefied petroleum gases,2011,38.496
1827,Slovakia,Liquefied petroleum gases,2011,6.592
1828,Finland,Liquefied petroleum gases,2011,4.414
1829,Sweden,Liquefied petroleum gases,2011,4.596
1830,Iceland,Liquefied petroleum gases,2011,1.123
1831,Liechtenstein,Liquefied petroleum gases,2011,:
1832,Norway,Liquefied petroleum gases,2011,13.213
1833,Switzerland,Liquefied petroleum gases,2011,:
1834,United Kingdom,Liquefied petroleum gases,2011,314.451
1835,Montenegro,Liquefied petroleum gases,2011,0.000
1836,North Macedonia,Liquefied petroleum gases,2011,10.065
1837,Albania,Liquefied petroleum gases,2011,79.100
1838,Serbia,Liquefied petroleum gases,2011,42.940
1839,Turkey,Liquefied petroleum gases,2011,"1,074.384"
1840,Bosnia and Herzegovina,Liquefied petroleum gases,2011,:
1841,Kosovo (under United Nations Security Council Resolution 1244/99),Liquefied petroleum gases,2011,10.991
1842,Moldova,Liquefied petroleum gases,2011,59.417
1843,Ukraine,Liquefied petroleum gases,2011,64.823
1844,Georgia,Liquefied petroleum gases,2011,:
1845,European Union - 27 countries (from 2020),Ambient heat (heat pumps),2011,"1,967.432"
1846,European Union - 28 countries (2013-2020),Ambient heat (heat pumps),2011,"2,001.126"
1847,Euro area - 19 countries  (from 2015),Ambient heat (heat pumps),2011,"1,760.234"
1848,Belgium,Ambient heat (heat pumps),2011,18.726
1849,Bulgaria,Ambient heat (heat pumps),2011,0.000
1850,Czechia,Ambient heat (heat pumps),2011,46.650
1851,Denmark,Ambient heat (heat pumps),2011,96.859
1852,Germany (until 1990 former territory of the FRG),Ambient heat (heat pumps),2011,547.626
1853,Estonia,Ambient heat (heat pumps),2011,0.000
1854,Ireland,Ambient heat (heat pumps),2011,11.020
1855,Greece,Ambient heat (heat pumps),2011,0.000
1856,Spain,Ambient heat (heat pumps),2011,0.000
1857,France,Ambient heat (heat pumps),2011,"1,057.567"
1858,Croatia,Ambient heat (heat pumps),2011,14.216
1859,Italy,Ambient heat (heat pumps),2011,0.000
1860,Cyprus,Ambient heat (heat pumps),2011,0.000
1861,Latvia,Ambient heat (heat pumps),2011,0.000
1862,Lithuania,Ambient heat (heat pumps),2011,0.000
1863,Luxembourg,Ambient heat (heat pumps),2011,1.114
1864,Hungary,Ambient heat (heat pumps),2011,0.000
1865,Malta,Ambient heat (heat pumps),2011,0.000
1866,Netherlands,Ambient heat (heat pumps),2011,25.840
1867,Austria,Ambient heat (heat pumps),2011,87.482
1868,Poland,Ambient heat (heat pumps),2011,49.473
1869,Portugal,Ambient heat (heat pumps),2011,0.000
1870,Romania,Ambient heat (heat pumps),2011,0.000
1871,Slovenia,Ambient heat (heat pumps),2011,10.859
1872,Slovakia,Ambient heat (heat pumps),2011,0.000
1873,Finland,Ambient heat (heat pumps),2011,0.000
1874,Sweden,Ambient heat (heat pumps),2011,0.000
1875,Iceland,Ambient heat (heat pumps),2011,0.000
1876,Liechtenstein,Ambient heat (heat pumps),2011,:
1877,Norway,Ambient heat (heat pumps),2011,313.892
1878,Switzerland,Ambient heat (heat pumps),2011,:
1879,United Kingdom,Ambient heat (heat pumps),2011,33.694
1880,Montenegro,Ambient heat (heat pumps),2011,0.000
1881,North Macedonia,Ambient heat (heat pumps),2011,0.000
1882,Albania,Ambient heat (heat pumps),2011,0.000
1883,Serbia,Ambient heat (heat pumps),2011,0.000
1884,Turkey,Ambient heat (heat pumps),2011,0.000
1885,Bosnia and Herzegovina,Ambient heat (heat pumps),2011,:
1886,Kosovo (under United Nations Security Council Resolution 1244/99),Ambient heat (heat pumps),2011,0.000
1887,Moldova,Ambient heat (heat pumps),2011,0.000
1888,Ukraine,Ambient heat (heat pumps),2011,0.000
1889,Georgia,Ambient heat (heat pumps),2011,:
1890,European Union - 27 countries (from 2020),Other(kerosene),2011,"1,115.997"
1891,European Union - 28 countries (2013-2020),Other(kerosene),2011,"3,194.744"
1892,Euro area - 19 countries  (from 2015),Other(kerosene),2011,"1,114.947"
1893,Belgium,Other(kerosene),2011,35.946
1894,Bulgaria,Other(kerosene),2011,0.000
1895,Czechia,Other(kerosene),2011,0.000
1896,Denmark,Other(kerosene),2011,0.000
1897,Germany (until 1990 former territory of the FRG),Other(kerosene),2011,5.111
1898,Estonia,Other(kerosene),2011,0.000
1899,Ireland,Other(kerosene),2011,826.233
1900,Greece,Other(kerosene),2011,6.162
1901,Spain,Other(kerosene),2011,0.000
1902,France,Other(kerosene),2011,207.452
1903,Croatia,Other(kerosene),2011,1.050
1904,Italy,Other(kerosene),2011,9.243
1905,Cyprus,Other(kerosene),2011,16.738
1906,Latvia,Other(kerosene),2011,0.000
1907,Lithuania,Other(kerosene),2011,0.000
1908,Luxembourg,Other(kerosene),2011,0.840
1909,Hungary,Other(kerosene),2011,0.000
1910,Malta,Other(kerosene),2011,0.000
1911,Netherlands,Other(kerosene),2011,6.177
1912,Austria,Other(kerosene),2011,0.000
1913,Poland,Other(kerosene),2011,0.000
1914,Portugal,Other(kerosene),2011,1.045
1915,Romania,Other(kerosene),2011,0.000
1916,Slovenia,Other(kerosene),2011,0.000
1917,Slovakia,Other(kerosene),2011,0.000
1918,Finland,Other(kerosene),2011,0.000
1919,Sweden,Other(kerosene),2011,0.000
1920,Iceland,Other(kerosene),2011,0.000
1921,Liechtenstein,Other(kerosene),2011,:
1922,Norway,Other(kerosene),2011,46.324
1923,Switzerland,Other(kerosene),2011,:
1924,United Kingdom,Other(kerosene),2011,"2,078.747"
1925,Montenegro,Other(kerosene),2011,0.000
1926,North Macedonia,Other(kerosene),2011,0.000
1927,Albania,Other(kerosene),2011,0.000
1928,Serbia,Other(kerosene),2011,0.000
1929,Turkey,Other(kerosene),2011,67.999
1930,Bosnia and Herzegovina,Other(kerosene),2011,:
1931,Kosovo (under United Nations Security Council Resolution 1244/99),Other(kerosene),2011,0.000
1932,Moldova,Other(kerosene),2011,0.000
1933,Ukraine,Other(kerosene),2011,0.000
1934,Georgia,Other(kerosene),2011,:
1935,European Union - 27 countries (from 2020),Solar thermal,2011,"1,441.760"
1936,European Union - 28 countries (2013-2020),Solar thermal,2011,"1,484.728"
1937,Euro area - 19 countries  (from 2015),Solar thermal,2011,"1,383.917"
1938,Belgium,Solar thermal,2011,13.089
1939,Bulgaria,Solar thermal,2011,7.954
1940,Czechia,Solar thermal,2011,8.532
1941,Denmark,Solar thermal,2011,10.522
1942,Germany (until 1990 former territory of the FRG),Solar thermal,2011,521.233
1943,Estonia,Solar thermal,2011,0.000
1944,Ireland,Solar thermal,2011,8.499
1945,Greece,Solar thermal,2011,231.346
1946,Spain,Solar thermal,2011,160.207
1947,France,Solar thermal,2011,114.344
1948,Croatia,Solar thermal,2011,4.251
1949,Italy,Solar thermal,2011,103.874
1950,Cyprus,Solar thermal,2011,53.287
1951,Latvia,Solar thermal,2011,0.000
1952,Lithuania,Solar thermal,2011,0.000
1953,Luxembourg,Solar thermal,2011,1.131
1954,Hungary,Solar thermal,2011,6.306
1955,Malta,Solar thermal,2011,3.784
1956,Netherlands,Solar thermal,2011,19.872
1957,Austria,Solar thermal,2011,103.118
1958,Poland,Solar thermal,2011,9.267
1959,Portugal,Solar thermal,2011,35.707
1960,Romania,Solar thermal,2011,0.000
1961,Slovenia,Solar thermal,2011,8.909
1962,Slovakia,Solar thermal,2011,4.490
1963,Finland,Solar thermal,2011,1.027
1964,Sweden,Solar thermal,2011,11.011
1965,Iceland,Solar thermal,2011,0.000
1966,Liechtenstein,Solar thermal,2011,:
1967,Norway,Solar thermal,2011,0.000
1968,Switzerland,Solar thermal,2011,:
1969,United Kingdom,Solar thermal,2011,42.968
1970,Montenegro,Solar thermal,2011,0.000
1971,North Macedonia,Solar thermal,2011,0.000
1972,Albania,Solar thermal,2011,5.374
1973,Serbia,Solar thermal,2011,0.000
1974,Turkey,Solar thermal,2011,441.005
1975,Bosnia and Herzegovina,Solar thermal,2011,:
1976,Kosovo (under United Nations Security Council Resolution 1244/99),Solar thermal,2011,0.072
1977,Moldova,Solar thermal,2011,0.000
1978,Ukraine,Solar thermal,2011,0.000
1979,Georgia,Solar thermal,2011,:
1980,European Union - 27 countries (from 2020),Total,2012,"263,188.033"
1981,European Union - 28 countries (2013-2020),Total,2012,"304,145.978"
1982,Euro area - 19 countries  (from 2015),Total,2012,"203,410.774"
1983,Belgium,Total,2012,"8,477.623"
1984,Bulgaria,Total,2012,"2,352.559"
1985,Czechia,Total,2012,"7,115.570"
1986,Denmark,Total,2012,"4,444.480"
1987,Germany (until 1990 former territory of the FRG),Total,2012,"59,188.124"
1988,Estonia,Total,2012,970.828
1989,Ireland,Total,2012,"2,993.109"
1990,Greece,Total,2012,"5,096.015"
1991,Spain,Total,2012,"15,559.425"
1992,France,Total,2012,"43,930.024"
1993,Croatia,Total,2012,"2,561.737"
1994,Italy,Total,2012,"34,348.336"
1995,Cyprus,Total,2012,351.763
1996,Latvia,Total,2012,"1,376.240"
1997,Lithuania,Total,2012,"1,534.798"
1998,Luxembourg,Total,2012,491.101
1999,Hungary,Total,2012,"6,375.847"
2000,Malta,Total,2012,72.178
2001,Netherlands,Total,2012,"10,866.787"
2002,Austria,Total,2012,"6,677.912"
2003,Poland,Total,2012,"20,812.831"
2004,Portugal,Total,2012,"2,694.958"
2005,Romania,Total,2012,"8,060.582"
2006,Slovenia,Total,2012,"1,255.831"
2007,Slovakia,Total,2012,"2,070.086"
2008,Finland,Total,2012,"5,455.636"
2009,Sweden,Total,2012,"8,053.653"
2010,Iceland,Total,2012,400.502
2011,Liechtenstein,Total,2012,:
2012,Norway,Total,2012,"4,492.146"
2013,Switzerland,Total,2012,:
2014,United Kingdom,Total,2012,"40,957.945"
2015,Montenegro,Total,2012,281.347
2016,North Macedonia,Total,2012,559.010
2017,Albania,Total,2012,509.086
2018,Serbia,Total,2012,"3,122.404"
2019,Turkey,Total,2012,"20,187.463"
2020,Bosnia and Herzegovina,Total,2012,:
2021,Kosovo (under United Nations Security Council Resolution 1244/99),Total,2012,474.234
2022,Moldova,Total,2012,"1,155.360"
2023,Ukraine,Total,2012,"23,454.289"
2024,Georgia,Total,2012,:
2025,European Union - 27 countries (from 2020),Natural gas,2012,"85,051.366"
2026,European Union - 28 countries (2013-2020),Natural gas,2012,"111,608.718"
2027,Euro area - 19 countries  (from 2015),Natural gas,2012,"73,142.930"
2028,Belgium,Natural gas,2012,"3,458.284"
2029,Bulgaria,Natural gas,2012,53.440
2030,Czechia,Natural gas,2012,"2,023.345"
2031,Denmark,Natural gas,2012,649.880
2032,Germany (until 1990 former territory of the FRG),Natural gas,2012,"21,618.703"
2033,Estonia,Natural gas,2012,55.331
2034,Ireland,Natural gas,2012,599.278
2035,Greece,Natural gas,2012,310.316
2036,Spain,Natural gas,2012,"3,509.432"
2037,France,Natural gas,2012,"14,055.678"
2038,Croatia,Natural gas,2012,511.758
2039,Italy,Natural gas,2012,"18,116.552"
2040,Cyprus,Natural gas,2012,0.000
2041,Latvia,Natural gas,2012,106.814
2042,Lithuania,Natural gas,2012,135.426
2043,Luxembourg,Natural gas,2012,199.774
2044,Hungary,Natural gas,2012,"2,704.020"
2045,Malta,Natural gas,2012,0.000
2046,Netherlands,Natural gas,2012,"8,070.760"
2047,Austria,Natural gas,2012,"1,414.450"
2048,Poland,Natural gas,2012,"3,377.214"
2049,Portugal,Natural gas,2012,257.803
2050,Romania,Natural gas,2012,"2,543.659"
2051,Slovenia,Natural gas,2012,117.197
2052,Slovakia,Natural gas,2012,"1,083.813"
2053,Finland,Natural gas,2012,33.319
2054,Sweden,Natural gas,2012,45.120
2055,Iceland,Natural gas,2012,0.000
2056,Liechtenstein,Natural gas,2012,:
2057,Norway,Natural gas,2012,3.547
2058,Switzerland,Natural gas,2012,:
2059,United Kingdom,Natural gas,2012,"26,557.352"
2060,Montenegro,Natural gas,2012,0.000
2061,North Macedonia,Natural gas,2012,0.000
2062,Albania,Natural gas,2012,0.000
2063,Serbia,Natural gas,2012,194.475
2064,Turkey,Natural gas,2012,"7,284.931"
2065,Bosnia and Herzegovina,Natural gas,2012,:
2066,Kosovo (under United Nations Security Council Resolution 1244/99),Natural gas,2012,0.000
2067,Moldova,Natural gas,2012,225.666
2068,Ukraine,Natural gas,2012,"13,763.801"
2069,Georgia,Natural gas,2012,:
2070,European Union - 27 countries (from 2020),Electricity,2012,"61,820.490"
2071,European Union - 28 countries (2013-2020),Electricity,2012,"71,679.733"
2072,Euro area - 19 countries  (from 2015),Electricity,2012,"50,059.871"
2073,Belgium,Electricity,2012,"1,694.712"
2074,Bulgaria,Electricity,2012,931.900
2075,Czechia,Electricity,2012,"1,253.740"
2076,Denmark,Electricity,2012,858.899
2077,Germany (until 1990 former territory of the FRG),Electricity,2012,"11,779.880"
2078,Estonia,Electricity,2012,168.186
2079,Ireland,Electricity,2012,698.234
2080,Greece,Electricity,2012,"1,638.693"
2081,Spain,Electricity,2012,"6,456.406"
2082,France,Electricity,2012,"13,765.106"
2083,Croatia,Electricity,2012,557.696
2084,Italy,Electricity,2012,"5,972.227"
2085,Cyprus,Electricity,2012,143.852
2086,Latvia,Electricity,2012,152.709
2087,Lithuania,Electricity,2012,227.171
2088,Luxembourg,Electricity,2012,78.804
2089,Hungary,Electricity,2012,913.156
2090,Malta,Electricity,2012,52.794
2091,Netherlands,Electricity,2012,"2,008.885"
2092,Austria,Electricity,2012,"1,508.282"
2093,Poland,Electricity,2012,"2,434.910"
2094,Portugal,Electricity,2012,"1,109.028"
2095,Romania,Electricity,2012,"1,034.824"
2096,Slovenia,Electricity,2012,273.345
2097,Slovakia,Electricity,2012,407.051
2098,Finland,Electricity,2012,"1,924.506"
2099,Sweden,Electricity,2012,"3,775.494"
2100,Iceland,Electricity,2012,73.259
2101,Liechtenstein,Electricity,2012,:
2102,Norway,Electricity,2012,"3,288.908"
2103,Switzerland,Electricity,2012,:
2104,United Kingdom,Electricity,2012,"9,859.243"
2105,Montenegro,Electricity,2012,112.640
2106,North Macedonia,Electricity,2012,280.567
2107,Albania,Electricity,2012,262.253
2108,Serbia,Electricity,2012,"1,248.237"
2109,Turkey,Electricity,2012,"3,901.548"
2110,Bosnia and Herzegovina,Electricity,2012,:
2111,Kosovo (under United Nations Security Council Resolution 1244/99),Electricity,2012,210.146
2112,Moldova,Electricity,2012,135.512
2113,Ukraine,Electricity,2012,"3,302.236"
2114,Georgia,Electricity,2012,:
2115,European Union - 27 countries (from 2020),Primary solid biofuels,2012,"44,543.936"
2116,European Union - 28 countries (2013-2020),Primary solid biofuels,2012,"45,713.469"
2117,Euro area - 19 countries  (from 2015),Primary solid biofuels,2012,"30,937.887"
2118,Belgium,Primary solid biofuels,2012,553.318
2119,Bulgaria,Primary solid biofuels,2012,758.742
2120,Czechia,Primary solid biofuels,2012,"1,620.737"
2121,Denmark,Primary solid biofuels,2012,825.931
2122,Germany (until 1990 former territory of the FRG),Primary solid biofuels,2012,"7,067.880"
2123,Estonia,Primary solid biofuels,2012,389.247
2124,Ireland,Primary solid biofuels,2012,27.806
2125,Greece,Primary solid biofuels,2012,908.880
2126,Spain,Primary solid biofuels,2012,"2,484.571"
2127,France,Primary solid biofuels,2012,"6,807.094"
2128,Croatia,Primary solid biofuels,2012,"1,154.318"
2129,Italy,Primary solid biofuels,2012,"6,593.962"
2130,Cyprus,Primary solid biofuels,2012,10.008
2131,Latvia,Primary solid biofuels,2012,663.132
2132,Lithuania,Primary solid biofuels,2012,560.500
2133,Luxembourg,Primary solid biofuels,2012,17.312
2134,Hungary,Primary solid biofuels,2012,"1,982.445"
2135,Malta,Primary solid biofuels,2012,0.955
2136,Netherlands,Primary solid biofuels,2012,398.117
2137,Austria,Primary solid biofuels,2012,"1,804.942"
2138,Poland,Primary solid biofuels,2012,"2,790.914"
2139,Portugal,Primary solid biofuels,2012,746.991
2140,Romania,Primary solid biofuels,2012,"3,283.701"
2141,Slovenia,Primary solid biofuels,2012,536.639
2142,Slovakia,Primary solid biofuels,2012,36.973
2143,Finland,Primary solid biofuels,2012,"1,329.560"
2144,Sweden,Primary solid biofuels,2012,"1,189.261"
2145,Iceland,Primary solid biofuels,2012,0.000
2146,Liechtenstein,Primary solid biofuels,2012,:
2147,Norway,Primary solid biofuels,2012,658.331
2148,Switzerland,Primary solid biofuels,2012,:
2149,United Kingdom,Primary solid biofuels,2012,"1,169.533"
2150,Montenegro,Primary solid biofuels,2012,163.872
